0 0 0 0 0 0 0 0
       
-13.2 78.5 2012 2 23 36 -0.10167 34.36
-13.2 78.5 2012 2 23 37 -0.0395 34.368
-13.2 78.5 2012 2 23 38 -0.0035 34.4
-13.2 78.5 2012 2 23 39 0.074333 34.44
-13.2 78.5 2012 2 23 40 0.062 34.418
-13.2 78.5 2012 2 23 41 0.074667 34.397
-13.2 78.5 2012 2 23 42 0.083667 34.403
-13.2 78.5 2012 2 23 43 0.0825 34.415
-13.2 78.5 2012 2 23 44 0.087 34.405
-13.2 78.5 2012 2 23 45 0.072667 34.403
-13.2 78.5 2012 2 23 46 0.05075 34.415
-13.2 78.5 2012 2 23 47 0.032333 34.423
-13.2 78.5 2012 2 23 48 0.0345 34.405
-13.2 78.5 2012 2 23 49 0.030333 34.42
